time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-06-07 04:50:38.367 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,206, , , , , , , , , ,57,48, , , ,5,46,50, ,114, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1120924,43762110464,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1120924,1654576118246,,, , , , , , , , , ,3145728,1120894, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,154875632,1, , , , , , ,262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,176,30, , , , , , , , , , 
2022-06-07 04:51:38.369 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,222, , , , , , , , , ,57,48, , , ,5,46,50, ,118, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1123135,44409040896,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1123135,1654576118246,,, , , , , , , , , ,3145728,1123105,38,38,38,38, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,2211,1, , , , , , , , ,169555696,2, , , , , , ,286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,92,193,28,1, , , , , , , , , 
2022-06-07 04:52:38.372 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,158, , , , , , , , , ,57,48, , , ,5,46,50, ,98, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1123135,43722096640,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1123135,1654576118246,,, , , , , , , , , ,3145728,1123105, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,183187184,2, , , , , , ,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,144,14, , , , , , , , , , 
2022-06-07 04:53:38.375 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,248, , , , , , , , , ,57,48, , , ,5,46,50, ,136, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1123135,43720892416,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1123135,1654576118246,,, , , , , , , , , ,3145728,1123105, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,10,83930456,2, , , , , , ,306, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,220,28, , , , , , , , , , 
2022-06-07 04:54:38.378 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,206, , , , , , , , , ,57,48, , , ,5,46,50, ,114, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1123135,43720785920,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1123135,1654576118246,,, , , , , , , , , ,3145728,1123105, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,98610520,1, , , , , , ,262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,176,30, , , , , , , , , , 
2022-06-07 04:55:38.379 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,162, , , , , , , , , ,57,48, , , ,5,46,50, ,99, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1123135,43712307200,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1123135,1654576118246,,, , , , , , , , , ,3145728,1123105, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,112242008,1, , , , , , ,232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,146,16, , , , , , , , , , 
2022-06-07 04:56:38.382 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,226, , , , , , , , , ,57,48, , , ,5,46,50, ,119, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1125346,43712069632,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1125346,1654576118246,,, , , , , , , , , ,3145728,1125316,18,18,18,18, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,2211,1, , , , , , , , ,125873496,1, , , , , , ,288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,92,195,30,1, , , , , , , , , 
2022-06-07 04:57:38.385 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,202, , , , , , , , , ,57,48, , , ,5,46,50, ,113, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1125346,43711623168,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1125346,1654576118246,,, , , , , , , , , ,3145728,1125316, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,139504984,1, , , , , , ,260, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,174,28, , , , , , , , , , 
2022-06-07 04:58:38.388 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,158, , , , , , , , , ,57,48, , , ,5,46,50, ,98, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1125346,43709628416,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1125346,1654576118246,,, , , , , , , , , ,3145728,1125316, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,153136472,1, , , , , , ,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,144,14, , , , , , , , , , 
2022-06-07 04:59:38.391 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,202, , , , , , , , , ,57,48, , , ,5,46,50, ,113, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1125346,43709198336,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1125346,1654576118246,,, , , , , , , , , ,3145728,1125316, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,167816536,1, , , , , , ,260, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,174,28, , , , , , , , , , 
2022-06-07 05:00:38.395 UTC, , , , , , , , , ,2349,4092877,936400,8400, ,57, ,206, , , , , , , , , ,57,48, , , ,5,46,50, ,114, , , , , , , , , , , , , , ,29700,3, ,21987, , , , ,1125346,43714727936,60,60,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1125346,1654576118246,,, , , , , , , , , ,3145728,1125316, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,182496600,1, , , , , , ,262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,176,30, , , , , , , , , , 
2022-06-07 05:07:56.983 UTC, , , , , , , , , ,125,3410589,264736, , ,56, ,5836,56,0.01, , , , , , , ,56,47, ,2703, ,10,54,48, ,3138,57, , , , , , , , , , , , , ,1153159,4,1125418,1125418,1,8,43,88,1153213,43985031168,59,59,59,59, , , , , ,1,3085, , , , , , , , , , , , , , , , , , , , , , , , , ,1153213,1654578476770,,, , , , , , , , , ,3145728,1153159,31,31,15,31, , ,118,1,1,4,1, ,3,2, ,118, ,10506338,12,27867,1, ,2, ,10743851,122, , , , , , , , ,25,93,71527776,3, , , , , , ,3176, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-06-07 05:08:56.989 UTC, , , , , , , , , ,589,4172549,1017832,8400, ,57, ,1421,1,0.00, , , , , , , ,57,48, , , ,10,47,49, ,738,414, , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1232650,43558776832,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1232650,1654578476770,,, , , , , , , , , ,3145728,1232620,33,33,31,33, , ,416, , ,3,7, ,3,2, ,416,1,12300,9,700,1, , , ,646530,410,78737,6, , , , , , ,18,287,270567392,3, , , , , , ,1853, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,33, ,445,1104,93,23, , , , , , , , , 
2022-06-07 05:09:56.994 UTC, , , , , , , , , ,589,4137909,983192,8400, ,57, ,440, , , , , , , , , ,57,48, , , ,10,47,49, ,223,2, , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1276539,43558961152,56,56,56,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1276539,1654578476770,,, , , , , , , , , ,3145728,1276509,36,36,36,36, , ,2, , , ,5, ,3,1, ,2,1, , , , , , , ,2147,2,43889,5, , , , , , , , ,306218976,3, , , , , , ,599, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,6, ,173,360,44,15, , , , , , , , , 
2022-06-07 05:10:56.998 UTC, , , , , , , , , ,589,4100669,945952,8400, ,57, ,238, , , , , , , , , ,57,48, , , ,10,47,49, ,121, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1277302,43570647040,53,53,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1277302,1654578476770,,, , , , , , , , , ,3145728,1277272, , , , , , , , , , ,1, ,3, , , ,1, , , , , , , , , ,763,1, , , , , , , , ,320899040,1, , , , , , ,306, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,6, , , ,87,196,27,4, , , , , , , , , 
2022-06-07 05:11:57.000 UTC, , , , , , , , , ,589,4100669,945952,8400, ,57, ,158, , , , , , , , , ,57,48, , , ,10,47,49, ,98, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1277302,43544023040,53,53,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1277302,1654578476770,,, , , , , , , , , ,3145728,1277272,23,23,23,23, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , , , ,336627680,1, , , , , , ,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,144,14, , , , , , , , , , 
2022-06-07 05:12:57.003 UTC, , , , , , , , , ,589,4105301,950584,8400, ,57, ,714, , , , , , , , , ,57,48, , , ,10,47,49, ,232, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1319546,43529740288,52,52,52,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1319546,1654578476770,,, , , , , , , , , ,3145728,1319516,29,29,29,29, , , , , , ,11, ,3,1, , ,1, , , , , , , , , ,42244,11, , , , , , ,1,22,94851208,2, , , , , , ,781, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, ,43, ,89,489,110,51, , , , , , , , , 
2022-06-07 05:13:57.007 UTC, , , , , , , , , ,589,4102301,947584,8400, ,57, ,271, , , , , , , , , ,57,48, , , ,10,47,49, ,128, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1321091,43529388032,52,52,52,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1321091,1654578476770,,, , , , , , , , , ,3145728,1321061,9,9,9,9, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,1545,2, , , , , , , , ,113725576,1, , , , , , ,354, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,11, , , ,88,219,29,9, , , , , , , , , 
2022-06-07 05:14:57.010 UTC, , , , , , , , , ,589,4102301,947584,8400, ,57, ,174, , , , , , , , , ,57,48, , , ,10,47,49, ,102, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1323302,43532017664,52,52,52,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1323302,1654578476770,,, , , , , , , , , ,3145728,1323272,36,36,36,36, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,2211,1, , , , , , , , ,130502792,2, , , , , , ,254, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,92,161,12,1, , , , , , , , , 
2022-06-07 05:15:57.013 UTC, , , , , , , , , ,589,4102301,947584,8400, ,57, ,216, , , , , , , , , ,57,48, , , ,10,47,49, ,118, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1323302,43531173888,52,52,52,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1323302,1654578476770,,, , , , , , , , , ,3145728,1323272, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,143085704,2, , , , , , ,270, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,182,34, , , , , , , , , , 
2022-06-07 05:16:57.015 UTC, , , , , , , , , ,589,4102301,947584,8400, ,57, ,204, , , , , , , , , ,57,48, , , ,10,47,49, ,115, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1323302,43531071488,52,52,52,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1323302,1654578476770,,, , , , , , , , , ,3145728,1323272, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,157765768,2, , , , , , ,263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,176,28, , , , , , , , , , 
2022-06-07 05:17:57.016 UTC, , , , , , , , , ,589,4102301,947584,8400, ,57, ,158, , , , , , , , , ,57,48, , , ,10,47,49, ,98, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1323302,43529789440,52,52,52,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1323302,1654578476770,,, , , , , , , , , ,3145728,1323272, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,172445832,1, , , , , , ,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,144,14, , , , , , , , , , 
2022-06-07 05:18:57.019 UTC, , , , , , , , , ,589,4102301,947584,8400, ,57, ,251, , , , , , , , , ,57,48, , , ,10,47,49, ,121, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1324467,43528568832,51,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1324467,1654578476770,,, , , , , , , , , ,3145728,1324437,11,11,11,11, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,1165,1, , , , , , , , ,186077320,1, , , , , , ,323, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,1, ,87,203,29,9, , , , , , , , , 
2022-06-07 05:19:57.022 UTC, , , , , , , , , ,589,4102301,947584,8400, ,57, ,227, , , , , , , , , ,57,48, , , ,10,47,49, ,120, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1326678,43528318976,51,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1326678,1654578476770,,, , , , , , , , , ,3145728,1326648,8,8,8,8, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,2211,1, , , , , , , , ,200757384,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,92,196,30,1, , , , , , , , , 
2022-06-07 05:20:57.025 UTC, , , , , , , , , ,589,4138661,983944,8400, ,57, ,381, , , , , , , , , ,57,48, , , ,10,47,49, ,244, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1326678,43528974336,51,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1326678,1654578476770,,, , , , , , , , , ,3145728,1364577,21,21,21,21, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,37929,1, , , , , , , , ,228020360,1, , , , , , ,549, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,188,341,26,4, , , , , , , , , 
2022-06-07 05:21:57.027 UTC, , , , , , , , , ,589,4141053,986336,8400, ,57, ,605, , , , , , , , , ,57,48, , , ,10,47,49, ,306, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1368296,43525529600,53,53,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1368296,1654578476770,,, , , , , , , , , ,3145728,1368266,28,28,28,28, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,3689,3, , , , , , , , ,264720520,1, , , , , , ,712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,153,529,57,7, , , , , , , , , 
2022-06-07 05:22:57.030 UTC, , , , , , , , , ,589,4102021,947304,8400, ,57, ,294, , , , , , , , , ,57,48, , , ,10,47,49, ,140, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1369837,43524587520,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1369837,1654578476770,,, , , , , , , , , ,3145728,1369807,13,13,13,13, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,1541,2, , , , , , , , ,283594888, , , , , , , ,377, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,11, , , ,88,244,27,9, , , , , , , , , 
2022-06-07 05:23:57.033 UTC, , , , , , , , , ,589,4102021,947304,8400, ,57, ,166, , , , , , , , , ,57,48, , , ,10,47,49, ,101, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1370298,43520331776,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1370298,1654578476770,,, , , , , , , , , ,3145728,1370268,11,11,11,11, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,461,1, , , , , , , , ,299323528, , , , , , , ,238, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,151,14,1, , , , , , , , , 
2022-06-07 05:24:57.035 UTC, , , , , , , , , ,589,4102021,947304,8400, ,57, ,281, , , , , , , , , ,57,48, , , ,10,47,49, ,156, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1372509,43525787648,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1372509,1654578476770,,, , , , , , , , , ,3145728,1372479,27,27,27,27, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,2211,1, , , , , , ,1,13,92847392,1, , , , , , ,388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135,251,29,1, , , , , , , , , 
2022-06-07 05:25:57.038 UTC, , , , , , , , , ,589,4103949,949232,8400, ,57, ,331, , , , , , , , , ,57,48, , , ,10,47,49, ,162, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1377555,43534155776,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1377555,1654578476770,,, , , , , , , , , ,3145728,1377525,31,31,31,31, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,5046,3, , , , , , , , ,111721760,1, , , , , , ,385, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,86,277,42,5, , , , , , , , , 
2022-06-07 05:26:57.040 UTC, , , , , , , , , ,589,4103949,949232,8400, ,57, ,349, , , , , , , , , ,57,48, , , ,10,47,49, ,219, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1377555,43532349440,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1377555,1654578476770,,, , , , , , , , , ,3145728,1377525, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,144227616,1, , , , , , ,502, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,170,332,15, , , , , , , , , , 
2022-06-07 05:27:57.043 UTC, , , , , , , , , ,589,4102133,947416,8400, ,57, ,366, , , , , , , , , ,57,48, , , ,10,47,49, ,165, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1380720,43531055104,49,49,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1380720,1654578476770,,, , , , , , , , , ,3145728,1380690,29,29,28,29, , , , , , ,7, ,3,2, , ,1, , , , , , , , , ,3165,7, , , , , , , , ,169393440,2, , , , , , ,410, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,6, ,13, ,87,280,55,7, , , , , , , , , 
2022-06-07 05:28:57.045 UTC, , , , , , , , , ,589,4102133,947416,8400, ,57, ,203, , , , , , , , , ,57,48, , , ,10,47,49, ,114, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1380720,43530932224,49,49,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1380720,1654578476770,,, , , , , , , , , ,3145728,1380690, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,183024928,1, , , , , , ,262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,175,28, , , , , , , , , , 
2022-06-07 05:29:57.048 UTC, , , , , , , , , ,589,4102133,947416,8400, ,57, ,178, , , , , , , , , ,57,48, , , ,10,47,49, ,103, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1383133,43530727424,49,49,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1383133,1654578476770,,, , , , , , , , , ,3145728,1383103,9,9,9,9, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,2413,1, , , , , , , , ,198753568,2, , , , , , ,256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,92,163,14,1, , , , , , , , , 
2022-06-07 05:30:57.051 UTC, , , , , , , , , ,589,4102133,947416,8400, ,57, ,203, , , , , , , , , ,57,48, , , ,10,47,49, ,114, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1383133,43530567680,49,49,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1383133,1654578476770,,, , , , , , , , , ,3145728,1383103, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,212385056,1, , , , , , ,262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,175,28, , , , , , , , , , 
2022-06-07 05:31:57.054 UTC, , , , , , , , , ,589,4102133,947416,8400, ,57, ,207, , , , , , , , , ,57,48, , , ,10,47,49, ,115, , , , , , , , , , , , , , ,1153159,4,1125418,1125418, , , , ,1383133,43530117120,49,49,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1383133,1654578476770,,, , , , , , , , , ,3145728,1383103, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,224967968,1, , , , , , ,264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86,177,30, , , , , , , , , , 
